League,Player Link,Player,Position,Age,Country,Join,Market Value,Club,Year
Serie A,https://www.transfermarkt.co.uk/sergej-milinkovi%C4%87-savi%C4%87/profil/spieler/266302,Sergej Milinkovic-Savic,Central Midfield,26.0,Serbia,2521.0,70.0,SS Lazio,2021
Serie A,https://www.transfermarkt.co.uk/faouzi-ghoulam/profil/spieler/126656,Faouzi Ghoulam,Left-Back,30.0,Algeria,3073.0,3.0,SSC Napoli,2021
Serie A,https://www.transfermarkt.co.uk/pasquale-schiattarella/profil/spieler/56762,Pasquale Schiattarella,Defensive Midfield,34.0,Italy,-62.0,1.0,Benevento Calcio,2021
Serie A,https://www.transfermarkt.co.uk/giuseppe-dagostino/profil/spieler/662562,Giuseppe D'Agostino,Left Winger,18.0,Italy,,0.0,SSC Napoli,2021
Serie A,https://www.transfermarkt.co.uk/danilo-dambrosio/profil/spieler/55769,Danilo D'Ambrosio,Centre-Back,32.0,Italy,3074.0,5.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/andrea-consigli/profil/spieler/35865,Andrea Consigli,Goalkeeper,34.0,Italy,2860.0,3.0,US Sassuolo,2021
Serie A,https://www.transfermarkt.co.uk/emil-roback/profil/spieler/673495,Emil Roback,Centre-Forward,18.0,Sweden,0.0,0.0,AC Milan,2021
Serie A,https://www.transfermarkt.co.uk/vladimir-golemic/profil/spieler/169841,Vladimir Golemic,Centre-Back,30.0,Serbia,151.0,0.9, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/matias-rocchi/profil/spieler/537490,Matias Rocchi,Left Winger,18.0,Italy,,0.15,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/berat-djimsiti/profil/spieler/165513,Berat Djimsiti,Centre-Back,28.0,Albania,2356.0,22.0,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/remo-freuler/profil/spieler/148252,Remo Freuler,Central Midfield,29.0,Switzerland,2355.0,25.0,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/felix-correia/profil/spieler/479648,Felix Correia,Left Winger,20.0,Portugal,,2.0,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/hamza-rafia/profil/spieler/418571,Hamza Rafia,Attacking Midfield,22.0,Tunisia,,0.5,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/filippo-ranocchia/profil/spieler/489611,Filippo Ranocchia,Central Midfield,20.0,Italy,,0.6,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/daouda-peeters/profil/spieler/365451,Daouda Peeters,Defensive Midfield,22.0,Belgium,,1.0,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/alessandro-di-pardo/profil/spieler/457674,Alessandro Di Pardo,Right-Back,21.0,Italy,,0.225,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/thomas-strakosha/profil/spieler/222209,Thomas Strakosha,Goalkeeper,26.0,Albania,3438.0,14.0,SS Lazio,2021
Serie A,https://www.transfermarkt.co.uk/wesley-gasolina/profil/spieler/371967,Wesley Gasolina,Right-Back,21.0,Brazil,,1.0,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/davide-de-marino/profil/spieler/459535,Davide De Marino,Centre-Back,21.0,Italy,,0.175,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/riccardo-capellini/profil/spieler/406842,Riccardo Capellini,Centre-Back,21.0,Italy,,0.25,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/alessandro-pio-riccio/profil/spieler/487835,Alessandro Pio Riccio,Centre-Back,19.0,Italy,,0.35,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/koni-de-winter/profil/spieler/490384,Koni De Winter,Centre-Back,19.0,Belgium,,0.4,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/samir-handanovic/profil/spieler/28021,Samir Handanovic,Goalkeeper,36.0,Slovenia,3644.0,2.5,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/giovanni-garofani/profil/spieler/564792,Giovanni Garofani,Goalkeeper,18.0,Italy,,0.15,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/franco-israel/profil/spieler/492319,Franco Israel,Goalkeeper,21.0,Uruguay,,0.6,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/nicholas-bonfanti/profil/spieler/553513,Nicholas Bonfanti,Centre-Forward,19.0,Italy,,0.25,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/gaetano-oristanio/profil/spieler/613393,Gaetano Oristanio,Attacking Midfield,18.0,Italy,,0.6,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/franco-vezzoni/profil/spieler/564532,Franco Vezzoni,Left Midfield,19.0,Argentina,,0.4,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/cesare-casadei/profil/spieler/622380,Cesare Casadei,Central Midfield,18.0,Italy,,0.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/riccardo-boscolo-chio/profil/spieler/553512,Riccardo Boscolo Chio,Central Midfield,18.0,Italy,,0.1,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/niccolo-squizzato/profil/spieler/487838,Niccolo Squizzato,Central Midfield,19.0,Italy,,0.15,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/david-wieser/profil/spieler/562255,David Wieser,Defensive Midfield,19.0,Italy,,0.15,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/fabio-cortinovis/profil/spieler/614498,Fabio Cortinovis,Centre-Back,19.0,Italy,,0.025,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/lorenzo-moretti/profil/spieler/539632,Lorenzo Moretti,Centre-Back,19.0,Italy,,0.125,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/wisdom-amey/profil/spieler/818878,Wisdom Amey,Centre-Back,15.0,Togo,0.0,0.0,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/edoardo-sottini/profil/spieler/579299,Edoardo Sottini,Centre-Back,18.0,Italy,,0.35,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/louis-munteanu/profil/spieler/547786,Louis Munteanu,Centre-Forward,19.0,Romania,,0.5,ACF Fiorentina,2021
Serie A,https://www.transfermarkt.co.uk/mattia-pagliuca/profil/spieler/616667,Mattia Pagliuca,Centre-Forward,19.0,Italy,,0.25,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/bartlomiej-dragowski/profil/spieler/208166,Bartlomiej Dragowski,Goalkeeper,23.0,Poland,2188.0,16.0,ACF Fiorentina,2021
Serie A,https://www.transfermarkt.co.uk/marko-pajac/profil/spieler/190634,Marko Pajac,Left-Back,28.0,Croatia,2190.0,0.5,Cagliari Calcio,2021
Serie A,https://www.transfermarkt.co.uk/cosimo-marco-da-graca/profil/spieler/564795,Cosimo Marco Da Graca,Centre-Forward,19.0,Italy,,1.1,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/gennaro-acampora/profil/spieler/230826,Gennaro Acampora,Central Midfield,27.0,Italy,2922.0,0.4,Spezia Calcio,2021
Serie A,https://www.transfermarkt.co.uk/marco-bertini/profil/spieler/613539,Marco Bertini,Defensive Midfield,18.0,Italy,0.0,0.1,SS Lazio,2021
Serie A,https://www.transfermarkt.co.uk/nikita-contini/profil/spieler/250683,Nikita Contini,Goalkeeper,25.0,Italy,2557.0,0.5,SSC Napoli,2021
Serie A,https://www.transfermarkt.co.uk/romelu-lukaku/profil/spieler/96341,Romelu Lukaku,Centre-Forward,28.0,Belgium,0.0,100.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/alessandro-cortinovis/profil/spieler/421768,Alessandro Cortinovis,Attacking Midfield,20.0,Italy,,0.75,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/emmanuel-gyabuaa/profil/spieler/432089,Emmanuel Gyabuaa,Central Midfield,19.0,Italy,,0.65,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/jacopo-da-riva/profil/spieler/430503,Jacopo Da Riva,Central Midfield,20.0,Italy,,0.7,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/simone-panada/profil/spieler/487836,Simone Panada,Defensive Midfield,19.0,Italy,,0.25,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/vasco-regini/profil/spieler/72274,Vasco Regini,Left-Back,30.0,Italy,3287.0,0.4,UC Sampdoria,2021
Serie A,https://www.transfermarkt.co.uk/davide-ghislandi/profil/spieler/421769,Davide Ghislandi,Right-Back,20.0,Italy,,0.45,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/giuseppe-mastinu/profil/spieler/397950,Giuseppe Mastinu,Central Midfield,29.0,Italy,2190.0,0.3,Spezia Calcio,2021
Serie A,https://www.transfermarkt.co.uk/tibo-persyn/profil/spieler/486347,Tibo Persyn,Right Midfield,19.0,Belgium,0.0,0.35,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/marvin-zeegelaar/profil/spieler/92899,Marvin Zeegelaar,Left-Back,30.0,Netherlands,-249.0,1.2,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/ludovico-gelmi/profil/spieler/421766,Ludovico Gelmi,Goalkeeper,20.0,Italy,,0.1,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/ryder-matos/profil/spieler/62713,Ryder Matos,Second Striker,28.0,Brazil,2344.0,1.0,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/franco-carboni/profil/spieler/731491,Franco Carboni,Left-Back,18.0,Argentina,0.0,0.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/samuele-vianni/profil/spieler/534174,Samuele Vianni,Centre-Forward,19.0,Italy,,0.1,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/nicola-rauti/profil/spieler/417896,Nicola Rauti,Centre-Forward,21.0,Italy,,0.35,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/simone-scuffet/profil/spieler/238993,Simone Scuffet,Goalkeeper,25.0,Italy,3287.0,0.8,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/krisztofer-horvath/profil/spieler/543736,Krisztofer Horvath,Attacking Midfield,19.0,Hungary,,0.1,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/jean-freddi-greco/profil/spieler/498557,Jean Freddi Greco,Central Midfield,20.0,Italy,,0.25,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/giuseppe-cuomo/profil/spieler/365565,Giuseppe Cuomo,Centre-Back,23.0,Italy,2191.0,0.9, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/ibrahim-karamoko/profil/spieler/538072,Ibrahim Karamoko,Central Midfield,19.0,France,,0.3,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/altin-kryeziu/profil/spieler/637117,Altin Kryeziu,Defensive Midfield,19.0,Kosovo,,0.1,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/sebastiano-luperto/profil/spieler/278531,Sebastiano Luperto,Centre-Back,24.0,Italy,2557.0,2.2,SSC Napoli,2021
Serie A,https://www.transfermarkt.co.uk/christian-celesia/profil/spieler/562287,Christian Celesia,Centre-Back,19.0,Italy,,0.075,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/lukas-zima/profil/spieler/147558,Lukas Zima,Goalkeeper,27.0,Czech Republic,3287.0,0.2,Genoa C,2021
Serie A,https://www.transfermarkt.co.uk/edin-dzeko/profil/spieler/28396,Edin Dzeko,Centre-Forward,35.0,Bosnia-Herzegovina,2191.0,4.0,AS Roma,2021
Serie A,https://www.transfermarkt.co.uk/alejandro-marques/profil/spieler/525602,Alejandro Marques,Centre-Forward,20.0,Venezuela,,0.5,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/giacomo-vrioni/profil/spieler/363178,Giacomo Vrioni,Centre-Forward,22.0,Albania,,0.35,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/pedro/profil/spieler/65278,Pedro,Right Winger,33.0,Spain,668.0,5.0,AS Roma,2021
Serie A,https://www.transfermarkt.co.uk/ciro-immobile/profil/spieler/105521,Ciro Immobile,Centre-Forward,31.0,Italy,2165.0,38.0,SS Lazio,2021
Serie A,https://www.transfermarkt.co.uk/merih-demiral/profil/spieler/340879,Merih Demiral,Centre-Back,23.0,Turkey,1092.0,28.0,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/mattias-svanberg/profil/spieler/342405,Mattias Svanberg,Central Midfield,22.0,Sweden,1457.0,12.0,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/mattia-destro/profil/spieler/88683,Mattia Destro,Centre-Forward,30.0,Italy,662.0,2.5,Genoa C,2021
Serie A,https://www.transfermarkt.co.uk/theo-hernandez/profil/spieler/339808,Theo Hernandez,Left-Back,23.0,France,1091.0,50.0,AC Milan,2021
Serie A,https://www.transfermarkt.co.uk/stefano-denswil/profil/spieler/182923,Stefano Denswil,Centre-Back,28.0,Suriname,1091.0,3.5,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/milos-vulic/profil/spieler/270901,Milos Vulic,Central Midfield,24.0,Serbia,664.0,1.5, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/rodrigo-becao/profil/spieler/410158,Rodrigo Becao,Centre-Back,25.0,Brazil,1091.0,5.0,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/jacopo-sala/profil/spieler/96806,Jacopo Sala,Central Midfield,29.0,Italy,664.0,0.5,Spezia Calcio,2021
Serie A,https://www.transfermarkt.co.uk/gianluca-caprari/profil/spieler/146752,Gianluca Caprari,Second Striker,27.0,Italy,665.0,6.0,Benevento Calcio,2021
Serie A,https://www.transfermarkt.co.uk/pietro-terracciano/profil/spieler/96254,Pietro Terracciano,Goalkeeper,31.0,Italy,1090.0,0.8,ACF Fiorentina,2021
Serie A,https://www.transfermarkt.co.uk/kastriot-dermaku/profil/spieler/163647,Kastriot Dermaku,Centre-Back,29.0,Albania,1090.0,0.9,Parma Calcio 1913,2021
Serie A,https://www.transfermarkt.co.uk/vincent-laurini/profil/spieler/94936,Vincent Laurini,Right-Back,32.0,France,1089.0,0.6,Parma Calcio 1913,2021
Serie A,https://www.transfermarkt.co.uk/fabian-ruiz/profil/spieler/350219,Fabian Ruiz,Central Midfield,25.0,Spain,1457.0,45.0,SSC Napoli,2021
Serie A,https://www.transfermarkt.co.uk/aleksey-miranchuk/profil/spieler/255450,Aleksey Miranchuk,Attacking Midfield,25.0,Russia,665.0,15.0,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/roberto-gagliardini/profil/spieler/197471,Roberto Gagliardini,Central Midfield,27.0,Italy,1795.0,15.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/thomas-ouwejan/profil/spieler/241477,Thomas Ouwejan,Left-Back,24.0,Netherlands,666.0,2.0,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/rade-krunic/profil/spieler/259953,Rade Krunic,Central Midfield,27.0,Bosnia-Herzegovina,1089.0,6.0,AC Milan,2021
Serie A,https://www.transfermarkt.co.uk/jerdy-schouten/profil/spieler/347900,Jerdy Schouten,Defensive Midfield,24.0,Netherlands,1092.0,9.0,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/christian-maggio/profil/spieler/21151,Christian Maggio,Right-Back,39.0,Italy,1456.0,0.3,Benevento Calcio,2021
Serie A,https://www.transfermarkt.co.uk/juan-ramos/profil/spieler/288480,Juan Ramos,Left-Back,24.0,Uruguay,1093.0,0.3,Spezia Calcio,2021
Serie A,https://www.transfermarkt.co.uk/david-ospina/profil/spieler/73396,David Ospina,Goalkeeper,32.0,Colombia,1093.0,5.0,SSC Napoli,2021
Serie A,https://www.transfermarkt.co.uk/cristian-dellorco/profil/spieler/240244,Cristian Dell'Orco,Left-Back,27.0,Italy,658.0,0.6,Spezia Calcio,2021
Serie A,https://www.transfermarkt.co.uk/emmanuel-riviere/profil/spieler/61637,Emmanuel Riviere,Centre-Forward,31.0,Martinique,658.0,0.7, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/soualiho-meite/profil/spieler/164913,Soualiho Meite,Central Midfield,27.0,France,1452.0,5.0,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/riccardo-sottil/profil/spieler/386455,Riccardo Sottil,Left Winger,22.0,Italy,659.0,7.0,Cagliari Calcio,2021
Serie A,https://www.transfermarkt.co.uk/luis-rojas/profil/spieler/662752,Luis Rojas,Attacking Midfield,19.0,Chile,659.0,1.7, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/eduardo-henrique/profil/spieler/216118,Eduardo Henrique,Defensive Midfield,26.0,Brazil,659.0,1.7, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/giacomo-bonaventura/profil/spieler/57280,Giacomo Bonaventura,Central Midfield,31.0,Italy,659.0,4.0,ACF Fiorentina,2021
Serie A,https://www.transfermarkt.co.uk/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,23.0,Brazil,1453.0,0.8,AS Roma,2021
Serie A,https://www.transfermarkt.co.uk/takehiro-tomiyasu/profil/spieler/331560,Takehiro Tomiyasu,Right-Back,22.0,Japan,1088.0,20.0,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/cristian-zapata/profil/spieler/34344,Cristian Zapata,Centre-Back,34.0,Colombia,1095.0,0.4,Genoa C,2021
Serie A,https://www.transfermarkt.co.uk/fernando-forestieri/profil/spieler/44948,Fernando Forestieri,Second Striker,31.0,Italy,661.0,0.9,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/pier-graziano-gori/profil/spieler/85270,Pier Graziano Gori,Goalkeeper,41.0,Italy,1456.0,0.05,Benevento Calcio,2021
Serie A,https://www.transfermarkt.co.uk/aleksandar-kolarov/profil/spieler/46156,Aleksandar Kolarov,Left-Back,35.0,Serbia,661.0,1.5,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/luca-cigarini/profil/spieler/33218,Luca Cigarini,Defensive Midfield,35.0,Italy,661.0,0.6, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/jeroen-zoet/profil/spieler/79045,Jeroen Zoet,Goalkeeper,30.0,Netherlands,661.0,2.0,Spezia Calcio,2021
Serie A,https://www.transfermarkt.co.uk/gianluigi-buffon/profil/spieler/5023,Gianluigi Buffon,Goalkeeper,43.0,Italy,1093.0,1.0,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/bram-nuytinck/profil/spieler/104597,Bram Nuytinck,Centre-Back,31.0,Netherlands,1798.0,5.0,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/denis-vavro/profil/spieler/239962,Denis Vavro,Centre-Back,25.0,Slovakia,1093.0,4.0,SS Lazio,2021
Serie A,https://www.transfermarkt.co.uk/andrea-rispoli/profil/spieler/74448,Andrea Rispoli,Right-Back,32.0,Italy,661.0,0.5, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/adrien-tameze/profil/spieler/157507,Adrien Tameze,Defensive Midfield,27.0,Cameroon,666.0,6.0,Hellas Verona,2021
Serie A,https://www.transfermarkt.co.uk/lisandro-magallan/profil/spieler/66736,Lisandro Magallan,Centre-Back,27.0,Argentina,666.0,2.5, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/matias-vecino/profil/spieler/143812,Matias Vecino,Central Midfield,29.0,Uruguay,1794.0,8.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/luigi-sepe/profil/spieler/99254,Luigi Sepe,Goalkeeper,30.0,Italy,668.0,3.5,Parma Calcio 1913,2021
Serie A,https://www.transfermarkt.co.uk/luca-marrone/profil/spieler/124769,Luca Marrone,Centre-Back,31.0,Italy,668.0,0.5, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/matteo-ruggeri/profil/spieler/616631,Matteo Ruggeri,Left-Back,18.0,Italy,668.0,2.0,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/vlad-chiriches/profil/spieler/123261,Vlad Chiriches,Centre-Back,31.0,Romania,668.0,3.5,US Sassuolo,2021
Serie A,https://www.transfermarkt.co.uk/francesco-dalterio/profil/spieler/621223,Francesco D'Alterio,Goalkeeper,19.0,Italy,668.0,0.05, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/simone-verdi/profil/spieler/130360,Simone Verdi,Attacking Midfield,28.0,Italy,668.0,8.0,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/sebastian-breza/profil/spieler/459842,Sebastian Breza,Goalkeeper,23.0,Canada,668.0,0.1,Bologna  1909,2021
Serie A,https://www.transfermarkt.co.uk/mario-pasalic/profil/spieler/205938,Mario Pasalic,Attacking Midfield,26.0,Croatia,668.0,23.0,Atalanta BC,2021
Serie A,https://www.transfermarkt.co.uk/giovanni-daprile/profil/spieler/818159,Giovanni D'Aprile,Centre-Back,15.0,Italy,668.0,0.0, Crotone,2021
Serie A,https://www.transfermarkt.co.uk/giovanni-simeone/profil/spieler/282388,Giovanni Simeone,Centre-Forward,25.0,Argentina,668.0,11.0,Cagliari Calcio,2021
Serie A,https://www.transfermarkt.co.uk/lorenzo-colombo/profil/spieler/487843,Lorenzo Colombo,Centre-Forward,19.0,Italy,668.0,1.0,AC Milan,2021
Serie A,https://www.transfermarkt.co.uk/alexis-saelemaekers/profil/spieler/381950,Alexis Saelemaekers,Right Winger,22.0,Belgium,668.0,18.0,AC Milan,2021
Serie A,https://www.transfermarkt.co.uk/christian-dalle-mura/profil/spieler/487829,Christian Dalle Mura,Centre-Back,19.0,Italy,668.0,0.8,ACF Fiorentina,2021
Serie A,https://www.transfermarkt.co.uk/botond-balogh/profil/spieler/543727,Botond Balogh,Centre-Back,19.0,Hungary,668.0,0.8,Parma Calcio 1913,2021
Serie A,https://www.transfermarkt.co.uk/mergim-vojvoda/profil/spieler/336125,Mergim Vojvoda,Right-Back,26.0,Kosovo,668.0,5.0,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/manuel-gasparini/profil/spieler/487828,Manuel Gasparini,Goalkeeper,19.0,Italy,668.0,0.3,Udinese Calcio,2021
Serie A,https://www.transfermarkt.co.uk/lautaro-martinez/profil/spieler/406625,Lautaro Martinez,Centre-Forward,23.0,Argentina,1458.0,80.0,Inter Milan,2021
Serie A,https://www.transfermarkt.co.uk/artur-ionita/profil/spieler/98888,Artur Ionita,Central Midfield,30.0,Moldova,668.0,1.8,Benevento Calcio,2021
Serie A,https://www.transfermarkt.co.uk/karol-linetty/profil/spieler/225873,Karol Linetty,Central Midfield,26.0,Poland,668.0,6.0,Torino ,2021
Serie A,https://www.transfermarkt.co.uk/federico-bernardeschi/profil/spieler/197300,Federico Bernardeschi,Right Winger,27.0,Italy,1803.0,15.0,Juventus ,2021
Serie A,https://www.transfermarkt.co.uk/gregoire-defrel/profil/spieler/163222,Gregoire Defrel,Centre-Forward,30.0,France,668.0,5.0,US Sassuolo,2021
Serie A,https://www.transfermarkt.co.uk/giuseppe-pezzella/profil/spieler/336960,Giuseppe Pezzella,Left-Back,23.0,Italy,668.0,6.0,Parma Calcio 1913,2021
Serie A,https://www.transfermarkt.co.uk/pau-lopez/profil/spieler/286415,Pau Lopez,Goalkeeper,26.0,Spain,1087.0,10.0,AS Roma,2021
Serie A,https://www.transfermarkt.co.uk/felipe-caicedo/profil/spieler/37834,Felipe Caicedo,Centre-Forward,32.0,Ecuador,1794.0,4.0,SS Lazio,2021
