,League,Player Link,Player,Position,Age,Country,Join,Market Value,Club,Year
7026,Ligue 1,https://www.transfermarkt.co.uk/sekou-mara/profil/spieler/557612,Sekou Mara,Centre-Forward,19.0,France,730.0,3.0, Girondins Bordeaux,2022
7027,Ligue 1,https://www.transfermarkt.co.uk/josh-maja/profil/spieler/453824,Josh Maja,Centre-Forward,23.0,Nigeria,1252.0,3.0, Girondins Bordeaux,2022
7028,Ligue 1,https://www.transfermarkt.co.uk/jimmy-briand/profil/spieler/18909,Jimmy Briand,Centre-Forward,36.0,France,1421.0,0.6, Girondins Bordeaux,2022
7029,Ligue 1,https://www.transfermarkt.co.uk/thibault-klidje/profil/spieler/575610,Thibault Klidje,Centre-Forward,20.0,Togo,,0.3, Girondins Bordeaux,2022
7030,Liga Portugal,https://www.transfermarkt.co.uk/pedro-trigueira/profil/spieler/91949,Pedro Trigueira,Goalkeeper,34.0,Portugal,683.0,0.2,CD Tondela,2022
7031,Liga Portugal,https://www.transfermarkt.co.uk/babacar-niasse/profil/spieler/176573,Babacar Niasse,Goalkeeper,25.0,Mauritania,1045.0,0.2,CD Tondela,2022
7032,Liga Portugal,https://www.transfermarkt.co.uk/philip-tear/profil/spieler/654507,Philip Tear,Goalkeeper,23.0,Sweden,319.0,0.1,CD Tondela,2022
7033,Liga Portugal,https://www.transfermarkt.co.uk/joel-sousa/profil/spieler/514218,Joel Sousa,Goalkeeper,22.0,Portugal,1096.0,0.1,CD Tondela,2022
7034,Liga Portugal,https://www.transfermarkt.co.uk/eduardo-quaresma/profil/spieler/504073,Eduardo Quaresma,Centre-Back,20.0,Portugal,339.0,4.0,CD Tondela,2022
7035,Liga Portugal,https://www.transfermarkt.co.uk/modibo-sagnan/profil/spieler/524925,Modibo Sagnan,Centre-Back,23.0,France,304.0,3.0,CD Tondela,2022
7036,Liga Portugal,https://www.transfermarkt.co.uk/manu-hernando/profil/spieler/396161,Manu Hernando,Centre-Back,23.0,Spain,350.0,0.5,CD Tondela,2022
7037,Liga Portugal,https://www.transfermarkt.co.uk/jota-goncalves/profil/spieler/690924,Jota Goncalves,Centre-Back,22.0,Portugal,1096.0,0.4,CD Tondela,2022
7038,Liga Portugal,https://www.transfermarkt.co.uk/marcelo-alves/profil/spieler/793774,Marcelo Alves,Centre-Back,24.0,Brazil,151.0,0.35,CD Tondela,2022
7039,Liga Portugal,https://www.transfermarkt.co.uk/ricardo-alves/profil/spieler/118323,Ricardo Alves,Centre-Back,31.0,Portugal,1401.0,0.3,CD Tondela,2022
7040,Liga Portugal,https://www.transfermarkt.co.uk/rafael-alcobia/profil/spieler/916954,Rafael Alcobia,Centre-Back,19.0,Portugal,0.0,0.0,CD Tondela,2022
7041,Liga Portugal,https://www.transfermarkt.co.uk/neto-borges/profil/spieler/557939,Neto Borges,Left-Back,25.0,Brazil,328.0,0.8,CD Tondela,2022
7042,Liga Portugal,https://www.transfermarkt.co.uk/naoufel-khacef/profil/spieler/462738,Naoufel Khacef,Left-Back,24.0,Algeria,666.0,0.3,CD Tondela,2022
7043,Liga Portugal,https://www.transfermarkt.co.uk/tiago-almeida/profil/spieler/782612,Tiago Almeida,Right-Back,20.0,Portugal,697.0,0.7,CD Tondela,2022
7044,Liga Portugal,https://www.transfermarkt.co.uk/bebeto/profil/spieler/124548,Bebeto,Right-Back,32.0,Brazil,655.0,0.3,CD Tondela,2022
7045,Liga Portugal,https://www.transfermarkt.co.uk/ruben-goncalves/profil/spieler/916966,Ruben Goncalves,Right-Back,18.0,Portugal,,0.0,CD Tondela,2022
7046,Liga Portugal,https://www.transfermarkt.co.uk/sessi-dalmeida/profil/spieler/291111,Sessi D'Almeida,Defensive Midfield,26.0,Benin,151.0,0.6,CD Tondela,2022
7047,Liga Portugal,https://www.transfermarkt.co.uk/pedro-augusto/profil/spieler/594105,Pedro Augusto,Defensive Midfield,25.0,Brazil,1068.0,0.5,CD Tondela,2022
7048,Liga Portugal,https://www.transfermarkt.co.uk/joao-jaquite/profil/spieler/380409,Joao Jaquite,Defensive Midfield,26.0,Guinea-Bissau,2557.0,0.125,CD Tondela,2022
7049,Liga Portugal,https://www.transfermarkt.co.uk/tiago-dantas/profil/spieler/429987,Tiago Dantas,Central Midfield,21.0,Portugal,359.0,2.5,CD Tondela,2022
7051,Liga Portugal,https://www.transfermarkt.co.uk/iker-undabarrena/profil/spieler/181113,Iker Undabarrena,Central Midfield,27.0,Spain,329.0,0.5,CD Tondela,2022
7052,Liga Portugal,https://www.transfermarkt.co.uk/simone-muratore/profil/spieler/297648,Simone Muratore,Central Midfield,24.0,Italy,304.0,0.5,CD Tondela,2022
7053,Liga Portugal,https://www.transfermarkt.co.uk/telmo-arcanjo/profil/spieler/791528,Telmo Arcanjo,Attacking Midfield,21.0,Cape Verde,697.0,0.3,CD Tondela,2022
7054,Liga Portugal,https://www.transfermarkt.co.uk/boloto/profil/spieler/941938,Boloto,Attacking Midfield,18.0,Portugal,,0.0,CD Tondela,2022
7055,Liga Portugal,https://www.transfermarkt.co.uk/salvador-agra/profil/spieler/155395,Salvador Agra,Left Winger,30.0,Portugal,686.0,0.5,CD Tondela,2022
7056,Liga Portugal,https://www.transfermarkt.co.uk/rafael-barbosa/profil/spieler/225151,Rafael Barbosa,Left Winger,26.0,Portugal,682.0,0.5,CD Tondela,2022
7057,Liga Portugal,https://www.transfermarkt.co.uk/jhon-murillo/profil/spieler/308560,Jhon Murillo,Right Winger,26.0,Venezuela,1452.0,1.0,CD Tondela,2022
7058,Liga Portugal,https://www.transfermarkt.co.uk/matias-lacava/profil/spieler/642721,Matias Lacava,Right Winger,19.0,Venezuela,151.0,0.35,CD Tondela,2022
7059,Liga Portugal,https://www.transfermarkt.co.uk/javier-aviles/profil/spieler/456938,Javier Aviles,Right Winger,24.0,Spain,167.0,0.3,CD Tondela,2022
7060,Liga Portugal,https://www.transfermarkt.co.uk/juan-manuel-boselli/profil/spieler/487421,Juan Manuel Boselli,Right Winger,22.0,Uruguay,305.0,0.3,CD Tondela,2022
7061,Liga Portugal,https://www.transfermarkt.co.uk/souleymane-anne/profil/spieler/562601,Souleymane Anne,Centre-Forward,24.0,Mauritania,640.0,0.6,CD Tondela,2022
7062,Liga Portugal,https://www.transfermarkt.co.uk/renat-dadashov/profil/spieler/335461,Renat Dadashov,Centre-Forward,23.0,Azerbaijan,337.0,0.35,CD Tondela,2022
7063,Liga Portugal,https://www.transfermarkt.co.uk/tomislav-strkalj/profil/spieler/240262,Tomislav Strkalj,Centre-Forward,25.0,Croatia,1052.0,0.35,CD Tondela,2022
7064,Liga Portugal,https://www.transfermarkt.co.uk/daniel-dos-anjos/profil/spieler/523364,Daniel dos Anjos,Centre-Forward,26.0,Brazil,353.0,0.3,CD Tondela,2022
7065,Liga Portugal,https://www.transfermarkt.co.uk/ruben-fonseca/profil/spieler/648027,Ruben Fonseca,Centre-Forward,22.0,Portugal,1096.0,0.2,CD Tondela,2022
7066,Liga Portugal,https://www.transfermarkt.co.uk/cuba/profil/spieler/567489,Cuba,Centre-Forward,19.0,Portugal,0.0,0.0,CD Tondela,2022
7067,Liga Portugal,https://www.transfermarkt.co.uk/andre-ferreira/profil/spieler/290346,Andre Ferreira,Goalkeeper,26.0,Portugal,365.0,0.9, Pacos de Ferreira,2022
7068,Liga Portugal,https://www.transfermarkt.co.uk/jordi/profil/spieler/255928,Jordi,Goalkeeper,28.0,Brazil,676.0,0.8, Pacos de Ferreira,2022
7069,Liga Portugal,https://www.transfermarkt.co.uk/igor-vekic/profil/spieler/341535,Igor Vekic,Goalkeeper,24.0,Slovenia,304.0,0.3, Pacos de Ferreira,2022
7070,Liga Portugal,https://www.transfermarkt.co.uk/jeimes/profil/spieler/728033,Jeimes,Goalkeeper,21.0,Brazil,730.0,0.2, Pacos de Ferreira,2022
7071,Liga Portugal,https://www.transfermarkt.co.uk/ze-oliveira/profil/spieler/672449,Ze Oliveira,Goalkeeper,20.0,Portugal,365.0,0.0, Pacos de Ferreira,2022
7072,Liga Portugal,https://www.transfermarkt.co.uk/maracas/profil/spieler/373187,Maracas,Centre-Back,28.0,Brazil,-184.0,0.9, Pacos de Ferreira,2022
7073,Liga Portugal,https://www.transfermarkt.co.uk/marco-baixinho/profil/spieler/131015,Marco Baixinho,Centre-Back,32.0,Portugal,2557.0,0.4, Pacos de Ferreira,2022
7074,Liga Portugal,https://www.transfermarkt.co.uk/pedro-ganchas/profil/spieler/487466,Pedro Ganchas,Centre-Back,22.0,Portugal,151.0,0.4, Pacos de Ferreira,2022
7075,Liga Portugal,https://www.transfermarkt.co.uk/flavio-ramos/profil/spieler/278985,Flavio Ramos,Centre-Back,28.0,Brazil,352.0,0.4, Pacos de Ferreira,2022
7076,Liga Portugal,https://www.transfermarkt.co.uk/nuno-lima/profil/spieler/836336,Nuno Lima,Centre-Back,21.0,Portugal,730.0,0.3, Pacos de Ferreira,2022
7077,Liga Portugal,https://www.transfermarkt.co.uk/joao-vigario/profil/spieler/336735,Joao Vigario,Left-Back,26.0,Portugal,360.0,0.4, Pacos de Ferreira,2022
7078,Liga Portugal,https://www.transfermarkt.co.uk/antunes/profil/spieler/44699,Antunes,Left-Back,35.0,Portugal,338.0,0.3, Pacos de Ferreira,2022
7079,Liga Portugal,https://www.transfermarkt.co.uk/luis-bastos/profil/spieler/836546,Luis Bastos,Left-Back,20.0,Portugal,365.0,0.2, Pacos de Ferreira,2022
7080,Liga Portugal,https://www.transfermarkt.co.uk/juan-delgado/profil/spieler/184992,Juan Delgado,Right-Back,29.0,Chile,365.0,1.0, Pacos de Ferreira,2022
7081,Liga Portugal,https://www.transfermarkt.co.uk/fernando-fonseca/profil/spieler/344392,Fernando Fonseca,Right-Back,25.0,Portugal,662.0,0.9, Pacos de Ferreira,2022
7082,Liga Portugal,https://www.transfermarkt.co.uk/jorge-silva/profil/spieler/329721,Jorge Silva,Right-Back,26.0,Portugal,1096.0,0.4, Pacos de Ferreira,2022
7083,Liga Portugal,https://www.transfermarkt.co.uk/miguel-mota/profil/spieler/549028,Miguel Mota,Right-Back,18.0,Portugal,0.0,0.0, Pacos de Ferreira,2022
7084,Liga Portugal,https://www.transfermarkt.co.uk/rui-pires/profil/spieler/398324,Rui Pires,Defensive Midfield,24.0,Portugal,0.0,0.6, Pacos de Ferreira,2022
7085,Liga Portugal,https://www.transfermarkt.co.uk/mohamed-diaby/profil/spieler/611430,Mohamed Diaby,Defensive Midfield,25.0,France,1461.0,0.4, Pacos de Ferreira,2022
7086,Liga Portugal,https://www.transfermarkt.co.uk/abbas-ibrahim/profil/spieler/631278,Abbas Ibrahim,Defensive Midfield,24.0,Nigeria,1461.0,0.2, Pacos de Ferreira,2022
7087,Liga Portugal,https://www.transfermarkt.co.uk/stephen-eustaquio/profil/spieler/512913,Stephen Eustaquio,Central Midfield,25.0,Canada,517.0,5.0, Pacos de Ferreira,2022
7088,Liga Portugal,https://www.transfermarkt.co.uk/matchoi-djalo/profil/spieler/685887,Matchoi Djalo,Central Midfield,19.0,Portugal,1096.0,2.0, Pacos de Ferreira,2022
7089,Liga Portugal,https://www.transfermarkt.co.uk/luiz-carlos/profil/spieler/129670,Luiz Carlos,Central Midfield,36.0,Brazil,1422.0,0.1, Pacos de Ferreira,2022
7091,Liga Portugal,https://www.transfermarkt.co.uk/nico-gaitan/profil/spieler/75442,Nico Gaitan,Attacking Midfield,34.0,Argentina,151.0,0.5, Pacos de Ferreira,2022
7092,Liga Portugal,https://www.transfermarkt.co.uk/adriano-castanheira/profil/spieler/243779,Adriano Castanheira,Left Winger,29.0,Portugal,912.0,0.25, Pacos de Ferreira,2022
7093,Liga Portugal,https://www.transfermarkt.co.uk/helder-ferreira/profil/spieler/350311,Helder Ferreira,Right Winger,25.0,Portugal,1096.0,0.75, Pacos de Ferreira,2022
7094,Liga Portugal,https://www.transfermarkt.co.uk/uilton/profil/spieler/594546,Uilton,Right Winger,29.0,Brazil,365.0,0.6, Pacos de Ferreira,2022
7095,Liga Portugal,https://www.transfermarkt.co.uk/noa-cervantes/profil/spieler/659517,Noa Cervantes,Right Winger,19.0,Algeria,154.0,0.3, Pacos de Ferreira,2022
7096,Liga Portugal,https://www.transfermarkt.co.uk/guilherme-pio/profil/spieler/549011,Guilherme Pio,Right Winger,18.0,Portugal,0.0,0.0, Pacos de Ferreira,2022
7097,Liga Portugal,https://www.transfermarkt.co.uk/douglas-tanque/profil/spieler/168530,Douglas Tanque,Centre-Forward,28.0,Brazil,1458.0,1.5, Pacos de Ferreira,2022
7099,Liga Portugal,https://www.transfermarkt.co.uk/deni-junior/profil/spieler/271498,Deni Junior,Centre-Forward,26.0,Brazil,357.0,1.0, Pacos de Ferreira,2022
7100,Liga Portugal,https://www.transfermarkt.co.uk/lucas-silva/profil/spieler/644158,Lucas Silva,Centre-Forward,24.0,Brazil,683.0,0.6, Pacos de Ferreira,2022
7103,Liga Portugal,https://www.transfermarkt.co.uk/edmilson-mendes/profil/spieler/1001817,Edmilson Mendes,Centre-Forward,19.0,Guinea-Bissau,0.0,0.0, Pacos de Ferreira,2022
7105,Liga Portugal,https://www.transfermarkt.co.uk/alvaro-ramalho/profil/spieler/383804,Alvaro Ramalho,Goalkeeper,23.0,Portugal,365.0,0.2,B SAD,2022
7106,Liga Portugal,https://www.transfermarkt.co.uk/joao-monteiro/profil/spieler/426212,Joao Monteiro,Goalkeeper,21.0,Portugal,697.0,0.1,B SAD,2022
7107,Liga Portugal,https://www.transfermarkt.co.uk/tomas-ribeiro/profil/spieler/433358,Tomas Ribeiro,Centre-Back,23.0,Portugal,1025.0,1.5,B SAD,2022
7108,Liga Portugal,https://www.transfermarkt.co.uk/danny-henriques/profil/spieler/411502,Danny Henriques,Centre-Back,24.0,Netherlands,886.0,0.5,B SAD,2022
7109,Liga Portugal,https://www.transfermarkt.co.uk/yohan-tavares/profil/spieler/85953,Yohan Tavares,Centre-Back,34.0,Portugal,305.0,0.2,B SAD,2022
7110,Liga Portugal,https://www.transfermarkt.co.uk/christian-marques/profil/spieler/539807,Christian Marques,Centre-Back,19.0,Portugal,304.0,0.2,B SAD,2022
7111,Liga Portugal,https://www.transfermarkt.co.uk/eduardo-kau/profil/spieler/683557,Eduardo Kau,Centre-Back,23.0,Brazil,0.0,0.2,B SAD,2022
7112,Liga Portugal,https://www.transfermarkt.co.uk/trova-boni/profil/spieler/557012,Trova Boni,Centre-Back,22.0,Burkina Faso,362.0,0.2,B SAD,2022
7113,Liga Portugal,https://www.transfermarkt.co.uk/luca-van-der-gaag/profil/spieler/471448,Luca van der Gaag,Centre-Back,20.0,Netherlands,0.0,0.1,B SAD,2022
7114,Liga Portugal,https://www.transfermarkt.co.uk/henrique-pires/profil/spieler/817492,Henrique Pires,Centre-Back,20.0,Portugal,,0.0,B SAD,2022
7115,Liga Portugal,https://www.transfermarkt.co.uk/nilton/profil/spieler/681829,Nilton,Left-Back,21.0,Portugal,969.0,0.7,B SAD,2022
7116,Liga Portugal,https://www.transfermarkt.co.uk/chima-akas/profil/spieler/407577,Chima Akas,Left-Back,28.0,Nigeria,1058.0,0.35,B SAD,2022
7117,Liga Portugal,https://www.transfermarkt.co.uk/goncalo-agrelos/profil/spieler/380521,Goncalo Agrelos,Left-Back,24.0,Portugal,,0.1,B SAD,2022
7118,Liga Portugal,https://www.transfermarkt.co.uk/andre-lopes/profil/spieler/817523,Andre Lopes,Left-Back,20.0,Portugal,,0.0,B SAD,2022
7119,Liga Portugal,https://www.transfermarkt.co.uk/carraca/profil/spieler/291941,Carraca,Right-Back,29.0,Portugal,311.0,0.8,B SAD,2022
7120,Liga Portugal,https://www.transfermarkt.co.uk/calila/profil/spieler/396429,Calila,Right-Back,23.0,Portugal,1263.0,0.4,B SAD,2022
7121,Liga Portugal,https://www.transfermarkt.co.uk/jojo/profil/spieler/681827,Jojo,Right-Back,21.0,Cape Verde,181.0,0.2,B SAD,2022
7122,Liga Portugal,https://www.transfermarkt.co.uk/thibang-phete/profil/spieler/388581,Thibang Phete,Defensive Midfield,28.0,South Africa,697.0,0.6,B SAD,2022
7123,Liga Portugal,https://www.transfermarkt.co.uk/afonso-taira/profil/spieler/118317,Afonso Taira,Defensive Midfield,30.0,Portugal,695.0,0.3,B SAD,2022
7124,Liga Portugal,https://www.transfermarkt.co.uk/sandro/profil/spieler/74590,Sandro,Defensive Midfield,33.0,Brazil,365.0,0.2,B SAD,2022
7125,Liga Portugal,https://www.transfermarkt.co.uk/antonio-montez/profil/spieler/694925,Antonio Montez,Defensive Midfield,20.0,Portugal,0.0,0.0,B SAD,2022
7126,Liga Portugal,https://www.transfermarkt.co.uk/yaya-sithole/profil/spieler/401736,Yaya Sithole,Central Midfield,23.0,South Africa,613.0,0.3,B SAD,2022
7128,Liga Portugal,https://www.transfermarkt.co.uk/cesar-sousa/profil/spieler/698047,Cesar Sousa,Central Midfield,22.0,Angola,365.0,0.2,B SAD,2022
7129,Liga Portugal,https://www.transfermarkt.co.uk/braima/profil/spieler/817527,Braima,Central Midfield,21.0,Portugal,0.0,0.0,B SAD,2022
7130,Liga Portugal,https://www.transfermarkt.co.uk/afonso-sousa/profil/spieler/375378,Afonso Sousa,Attacking Midfield,22.0,Portugal,660.0,2.5,B SAD,2022
7131,Liga Portugal,https://www.transfermarkt.co.uk/pedro-nuno/profil/spieler/335380,Pedro Nuno,Attacking Midfield,27.0,Portugal,365.0,0.4,B SAD,2022
7132,Liga Portugal,https://www.transfermarkt.co.uk/jordan-van-der-gaag/profil/spieler/377725,Jordan van der Gaag,Attacking Midfield,23.0,Netherlands,,0.1,B SAD,2022
7133,Liga Portugal,https://www.transfermarkt.co.uk/rafa-santos/profil/spieler/596204,Rafa Santos,Attacking Midfield,25.0,Portugal,365.0,0.1,B SAD,2022
7134,Liga Portugal,https://www.transfermarkt.co.uk/tomas-castro/profil/spieler/681831,Tomas Castro,Attacking Midfield,23.0,Portugal,0.0,0.1,B SAD,2022
7135,Liga Portugal,https://www.transfermarkt.co.uk/chico-teixeira/profil/spieler/599847,Chico Teixeira,Left Winger,24.0,Portugal,730.0,0.25,B SAD,2022
7136,Liga Portugal,https://www.transfermarkt.co.uk/lica/profil/spieler/51058,Lica,Left Winger,33.0,Portugal,140.0,0.2,B SAD,2022
7137,Liga Portugal,https://www.transfermarkt.co.uk/rafael-camacho/profil/spieler/400831,Rafael Camacho,Right Winger,22.0,Portugal,309.0,2.0,B SAD,2022
7138,Liga Portugal,https://www.transfermarkt.co.uk/yves-baraye/profil/spieler/193994,Yves Baraye,Right Winger,30.0,Senegal,146.0,0.35,B SAD,2022
7139,Liga Portugal,https://www.transfermarkt.co.uk/mateo-cassierra/profil/spieler/362667,Mateo Cassierra,Centre-Forward,25.0,Colombia,1033.0,4.5,B SAD,2022
7140,Liga Portugal,https://www.transfermarkt.co.uk/alioune-ndour/profil/spieler/718643,Alioune Ndour,Centre-Forward,21.0,Senegal,365.0,0.5,B SAD,2022
7141,Liga Portugal,https://www.transfermarkt.co.uk/alisson-safira/profil/spieler/443338,Alisson Safira,Centre-Forward,27.0,Brazil,304.0,0.4,B SAD,2022
